# Order in which each feature was ranked by the feature-selection algorithm. When cross-validation was used, the values represent average ranks across the folds. Note that these values are calculated on the assumption that all features received a rank, whereas some feature-selection algorithms do not assign ranks to all.
Feature	Rank
779	2.8333333333333335
1605	4.722222222222222
5613	5.055555555555555
6262	5.611111111111111
6442	5.611111111111111
6443	6.111111111111111
3908	6.388888888888889
3688	9.38888888888889
9254	11.5
7040	11.777777777777779
2778	12.722222222222221
775	15.944444444444445
107	17.11111111111111
6444	17.333333333333332
488	18.38888888888889
5566	18.444444444444443
3693	21.88888888888889
7170	22.77777777777778
785	22.88888888888889
7124	26.166666666666668
3655	26.333333333333332
778	26.666666666666668
7134	26.944444444444443
196883	27.27777777777778
111	28.27777777777778
3672	29.055555555555557
109	29.61111111111111
59285	29.944444444444443
3673	32.55555555555556
3690	34.166666666666664
3676	35.94444444444444
7171	37.0
6445	37.55555555555556
8515	38.44444444444444
3679	38.5
781	39.333333333333336
776	39.833333333333336
112	40.333333333333336
22801	40.55555555555556
4624	40.666666666666664
7043	42.72222222222222
1674	43.44444444444444
7137	43.94444444444444
782	44.388888888888886
786	44.666666666666664
3479	45.111111111111114
114	46.111111111111114
3685	47.388888888888886
10369	48.0
93589	49.333333333333336
115	50.94444444444444
3696	51.27777777777778
784	52.833333333333336
3675	52.888888888888886
70	53.55555555555556
3695	55.5
7168	58.44444444444444
59284	59.55555555555556
27091	59.72222222222222
7169	61.05555555555556
7273	61.44444444444444
783	61.611111111111114
8516	62.0
71	62.111111111111114
4625	63.72222222222222
3680	64.72222222222223
4633	64.83333333333333
7139	67.11111111111111
10368	68.27777777777777
3691	68.88888888888889
108	69.22222222222223
55799	69.88888888888889
3678	70.11111111111111
5568	70.83333333333333
4634	70.88888888888889
4607	71.77777777777777
27092	72.27777777777777
2010	72.55555555555556
3674	73.0
3694	74.11111111111111
5350	74.55555555555556
153	74.77777777777777
113	75.5
1756	76.11111111111111
6546	76.61111111111111
7042	77.66666666666667
4000	78.44444444444444
5567	78.94444444444444
60	80.44444444444444
